"","type","pool_size","tau","prev","tau_param","prev_param","prev_setting","tau_setting","sd_sens","sd_ppa","sd_tests","sd_missed","mean_sens","mean_ppa","mean_tests","mean_missed","sens_q025","sens_q975","ppa_q025","ppa_q975","tests_q025","tests_q975","missed_q025","missed_q975"
"6023","Tau Graph Effect",18,0.023,0.034,"8.3 , 359.61","16.99 , 477.12","Iowa Nov 2020","Healthcare",0.0126313047646722,0.0136061692710229,0.00590222761948591,0.0129294029994959,0.859683143,0.926031983,0.45725961,0.172617319,0.834192835,0.8818111375,0.8985743325,0.9498677325,0.4453487375,0.4675993275,0.149899235,0.1986546275
"6024","Tau Graph Effect",18,0.023,0.054,"8.3 , 359.61","14.38 , 251.01","Alabama Jan 2021","Healthcare",0.0112508337234685,0.0121191601436798,0.00712199113570564,0.0125273659611688,0.879856586,0.947762382,0.612521699,0.15574146,0.8570494,0.899474975,0.923194955,0.9688948725,0.59808432,0.6249404825,0.1338965525,0.18115677
"6025","Tau Graph Effect",18,0.124,0.002,"8.38 , 59.43","9.94 , 6561.33","Maine Oct 2020","Children child_index",0.0263842372906998,0.0284205293715171,0.000709123221290727,0.0103405025677102,0.947213642,1.020317953,0.081013604,0.02842127961,0.880467815,0.98049564,0.9484207625,1.056168975,0.0792196905,0.08190811675,0.01366127525,0.052766617
"6026","Tau Graph Effect",18,0.124,0.004,"8.38 , 59.43","5.77 , 1543.33","Idaho May 2021","Children child_index",0.0259829163538041,0.0279882409160895,0.00168680853486815,0.0174507460038376,0.948107703,1.021281052,0.117106627,0.0468667709,0.8823413975,0.9808474825,0.95043895,1.05654745,0.1128370825,0.1192320775,0.02227815175,0.0883470375
"6027","Tau Graph Effect",18,0.124,0.005,"8.38 , 59.43","13.06 , 2836.41","Oregon Apr 2021","Children child_index",0.0258268172193751,0.0278200929395207,0.0020502942715864,0.0191038424092894,0.948454889,1.021655008,0.130849851,0.0510067382,0.88306976,0.98098403,0.9512236125,1.05669445,0.1256591475,0.133432235,0.02417761775,0.0965236145
"6028","Tau Graph Effect",18,0.124,0.013,"8.38 , 59.43","16.67 , 1282.88","Georgia Jul 2020","Children child_index",0.0243524620689131,0.0262319430501659,0.00504980894403507,0.0251140146876954,0.951718785,1.025170745,0.252907216,0.0650964359,0.8899409325,0.9822638525,0.9586250475,1.058072925,0.2400967475,0.2592411325,0.030413328,0.12562363
"6029","Tau Graph Effect",18,0.124,0.034,"8.38 , 59.43","16.99 , 477.12","Iowa Nov 2020","Children child_index",0.0206645260007062,0.0222593728592008,0.00965590823953512,0.0249906205294818,0.959758774,1.033831285,0.504021941,0.0624095881,0.9070563475,0.9853879825,0.9770613875,1.06143835,0.4793956675,0.515997655,0.028611434,0.123439635
"6030","Tau Graph Effect",18,0.124,0.054,"8.38 , 59.43","14.38 , 251.01","Alabama Jan 2021","Children child_index",0.0175282877204162,0.0188810759578988,0.0110957445905565,0.0222998099423702,0.966450298,1.041039256,0.667337175,0.0540896837,0.92152608,0.987954575,0.9926478875,1.0642033,0.6388992975,0.680949775,0.0244162855,0.109067975
"6031","Tau Graph Effect",18,0.18,0.002,"64.95 , 296.26","9.94 , 6561.33","Maine Oct 2020","Household symptomatic_index",0.00631372130563131,0.00680097052262365,0.000169692443818221,0.00321090455902412,0.976507813,1.05187297,0.0818009367,0.01566966005,0.9622197725,0.9861389075,1.0364822,1.06224725,0.08141692125,0.0820597895,0.01046385875,0.02269968975
"6032","Tau Graph Effect",18,0.18,0.004,"64.95 , 296.26","5.77 , 1543.33","Idaho May 2021","Household symptomatic_index",0.00620495903896971,0.00668383027847919,0.000402826107650746,0.00528941844789263,0.976928381,1.05232602,0.118977665,0.0255878396,0.9628845775,0.9863909575,1.037198025,1.06251865,0.118065925,0.1195920175,0.017039302,0.0371911965
"6033","Tau Graph Effect",18,0.18,0.005,"64.95 , 296.26","13.06 , 2836.41","Oregon Apr 2021","Household symptomatic_index",0.00616272716379467,0.00663836320053537,0.000489238463195298,0.00575504914803805,0.977091559,1.05250176,0.133123213,0.0277789867,0.9631425975,0.986488795,1.037476175,1.062623925,0.132015875,0.1338692375,0.0184853115,0.04040992225
"6034","Tau Graph Effect",18,0.18,0.013,"64.95 , 296.26","16.67 , 1282.88","Georgia Jul 2020","Household symptomatic_index",0.00576600775805368,0.00621103546890208,0.00119566207358353,0.007334212424305,0.978621918,1.0541502,0.258485944,0.0350049262,0.96556417,0.9874051425,1.040084375,1.06361125,0.25577821,0.2603072775,0.02320839525,0.05114066325
"6035","Tau Graph Effect",18,0.18,0.034,"64.95 , 296.26","16.99 , 477.12","Iowa Nov 2020","Household symptomatic_index",0.00479090270099276,0.00516065508192966,0.00223864377112212,0.00702032806231874,0.982361818,1.05817879,0.514583666,0.0330090009,0.9714971875,0.9896394475,1.04647585,1.066018,0.50950693,0.51798424,0.02177501425,0.04850103975
"6036","Tau Graph Effect",18,0.18,0.054,"64.95 , 296.26","14.38 , 251.01","Alabama Jan 2021","Household symptomatic_index",0.00398191254614862,0.00428921998902392,0.00252062716396077,0.00607714544907358,0.985439374,1.06149387,0.67935763,0.0282247223,0.9763973025,0.9914718175,1.05175435,1.06799165,0.6736338125,0.6831762825,0.01854036225,0.0416678375
"6037","Tau Graph Effect",18,0.199,0.002,"0.7 , 2.81","9.94 , 6561.33","Maine Oct 2020","Household General",0.076370737553034,0.0822648864791048,0.00205259907585729,0.027983705012257,0.923814343,0.995112702,0.0803847067,0.0328241171012,0.7760607525,0.9999479075,0.8359557925,1.077122425,0.07641356625,0.082430933,0.0001147346075,0.080283949
"6038","Tau Graph Effect",18,0.199,0.004,"0.7 , 2.81","5.77 , 1543.33","Idaho May 2021","Household General",0.075325418157203,0.0811388887444945,0.0048901155680441,0.0479321398068042,0.924948222,0.996334092,0.115603119,0.0553161838465,0.779004115,0.99994884,0.839126285,1.0771229,0.1061284775,0.120472155,0.0001861444275,0.1385785775
"6039","Tau Graph Effect",18,0.199,0.005,"0.7 , 2.81","13.06 , 2836.41","Oregon Apr 2021","Household General",0.0749182736713972,0.0807003302408074,0.0059474809341393,0.0526825656519108,0.925389331,0.996809267,0.129018763,0.060543743004,0.780151275,0.999949235,0.84036196,1.0771239,0.117488865,0.1349378175,0.0002017475075,0.152617475
"6040","Tau Graph Effect",18,0.199,0.013,"0.7 , 2.81","16.67 , 1282.88","Georgia Jul 2020","Household General",0.071056561832996,0.0765405839535325,0.0147345295062435,0.0707516231066653,0.929558526,1.001300218,0.248311988,0.079570228374,0.7910521075,0.9999527275,0.8521041175,1.077127325,0.2195908225,0.26290916,0.000251955515,0.2070711275
"6041","Tau Graph Effect",18,0.199,0.034,"0.7 , 2.81","16.99 , 477.12","Iowa Nov 2020","Household General",0.0612642259094328,0.065992545214388,0.0286269259384691,0.0723605923489645,0.94001054,1.012558978,0.494794187,0.079203209572,0.8188592125,0.9999612875,0.8820573575,1.0771367,0.4381838325,0.5228073475,0.000234426835,0.2143209075
"6042","Tau Graph Effect",18,0.199,0.054,"0.7 , 2.81","14.38 , 251.01","Alabama Jan 2021","Household General",0.0527754959066823,0.0568485964421403,0.0334079027582237,0.0659063362707061,0.948928605,1.022165222,0.65624561,0.070674307086,0.8431599025,0.9999682725,0.90823353,1.077144075,0.5892920025,0.6885546825,0.00019812902,0.1967609275
"6043","Tau Graph Effect",18,0.377,0.002,"21.78 , 35.92","9.94 , 6561.33","Maine Oct 2020","Household spouses",0.00201259158798081,0.00216794668287714,5.40922720311782e-05,0.00162079491168767,0.998289517,1.07533578,0.0823863588,0.001829818468,0.993187105,0.999835755,1.069839225,1.07700115,0.08224921875,0.08242791925,0.0002926425375,0.00597373105
"6044","Tau Graph Effect",18,0.377,0.004,"21.78 , 35.92","5.77 , 1543.33","Idaho May 2021","Household spouses",0.00197576917942831,0.00212825388371204,0.00012826447649409,0.0026362567284702,0.998321105,1.07536982,0.120366477,0.002971590656,0.99331231,0.9998388025,1.069974425,1.077004675,0.1200413225,0.12046501,0.00047484415,0.009709732775
"6045","Tau Graph Effect",18,0.377,0.005,"21.78 , 35.92","13.06 , 2836.41","Oregon Apr 2021","Household spouses",0.00196148240701422,0.00211287662075793,0.000155715566295952,0.002859134003597,0.998333348,1.07538296,0.134809517,0.003221527244,0.99336089,0.99983995,1.070026525,1.077005675,0.1344147675,0.1349291625,0.0005146716675,0.010528771
"6046","Tau Graph Effect",18,0.377,0.013,"21.78 , 35.92","16.67 , 1282.88","Georgia Jul 2020","Household spouses",0.00182766664287384,0.00196871512924064,0.00037899319050411,0.00358401091867424,0.998448051,1.07550655,0.262597156,0.004029621789,0.9938158925,0.99985104,1.07051685,1.07701815,0.2616366025,0.2628880775,0.0006430362575,0.01318584425
"6047","Tau Graph Effect",18,0.377,0.034,"21.78 , 35.92","16.99 , 477.12","Iowa Nov 2020","Household spouses",0.00150171324988656,0.00161764501540312,0.000701702743058027,0.00335493897909505,0.998727058,1.07580709,0.522230641,0.003760012358,0.9949233325,0.999877915,1.071709325,1.077046625,0.5204532675,0.5227684025,0.00059897425,0.0123263265
"6048","Tau Graph Effect",18,0.377,0.054,"21.78 , 35.92","14.38 , 251.01","Alabama Jan 2021","Household spouses",0.00123475283888818,0.00133006728663241,0.000781616458706711,0.0028510021829612,0.998955117,1.07605277,0.687913358,0.00318629079,0.9958294375,0.9998998425,1.07268545,1.0770701,0.68593476,0.68851136,0.0005067702525,0.010462508
"6049","Tau Graph Effect",19,0.012,0.002,"0.74 , 62.23","9.94 , 6561.33","Maine Oct 2020","Household asymptomatic_index",0.0295283182379968,0.0318072591658103,0.000837085441260776,0.00820268611182679,0.793079473,0.854287967,0.0751142464,0.0827266129,0.7652617925,0.8737664325,0.8243234175,0.9412022275,0.07432565425,0.07740160475,0.059542923,0.0900129795
"6050","Tau Graph Effect",19,0.012,0.004,"0.74 , 62.23","5.77 , 1543.33","Idaho May 2021","Household asymptomatic_index",0.0292273809053227,0.0314830959087445,0.00199916442597194,0.0147986739887909,0.796034523,0.857471083,0.107080657,0.1389074727,0.76846987,0.8758437325,0.8277790475,0.9434398575,0.1051952075,0.1125396375,0.09751078625,0.1523137775
"6051","Tau Graph Effect",19,0.012,0.005,"0.74 , 62.23","13.06 , 2836.41","Oregon Apr 2021","Household asymptomatic_index",0.0291094523321347,0.0313560605189695,0.00243375341815638,0.0164726868620827,0.797185512,0.858710896,0.119281896,0.1519235925,0.76972018,0.8766511725,0.8291258575,0.9443095325,0.116985605,0.125925805,0.1059652125,0.1669185825
"6052","Tau Graph Effect",19,0.012,0.013,"0.74 , 62.23","16.67 , 1282.88","Georgia Jul 2020","Household asymptomatic_index",0.0279709286076963,0.0301296819498807,0.00608454269065432,0.0235834876242416,0.808102505,0.870470438,0.228418957,0.199580663,0.7816025325,0.8842617925,0.84192522,0.95250757,0.2226544075,0.2449859675,0.1346556725,0.2215581325
"6053","Tau Graph Effect",19,0.012,0.034,"0.74 , 62.23","16.99 , 477.12","Iowa Nov 2020","Household asymptomatic_index",0.0249231071301145,0.026846626525541,0.0121022985141785,0.0261648525251552,0.835762173,0.900264844,0.458465576,0.200662197,0.8118971275,0.9031581725,0.874557935,0.972862325,0.4468770325,0.4911920875,0.12974123,0.225669685
"6054","Tau Graph Effect",19,0.012,0.054,"0.74 , 62.23","14.38 , 251.01","Alabama Jan 2021","Household asymptomatic_index",0.0220954171962753,0.0238006989911721,0.0144260574045752,0.0252296541368305,0.859666546,0.926014099,0.613906349,0.1810293313,0.838304965,0.919035225,0.903003845,0.9899647525,0.5999593975,0.6526680525,0.1133329125,0.2055170375
"6055","Tau Graph Effect",19,0.023,0.002,"8.3 , 359.61","9.94 , 6561.33","Maine Oct 2020","Healthcare",0.0157172079604339,0.0169302376028219,0.000445560473119888,0.00441929449123942,0.823210567,0.886744526,0.0759684195,0.0748049417,0.7916381325,0.8508698575,0.8527353725,0.9165385525,0.075073387,0.0767525215,0.066793984,0.083419641
"6056","Tau Graph Effect",19,0.023,0.004,"8.3 , 359.61","5.77 , 1543.33","Idaho May 2021","Healthcare",0.0155513563837765,0.0167515812044714,0.00106371672893214,0.00793683661646252,0.825886305,0.88962677,0.109122528,0.124364212,0.7946291425,0.85323803,0.85595723,0.91908942,0.106984545,0.1109933825,0.11010527,0.13998559
"6057","Tau Graph Effect",19,0.023,0.005,"8.3 , 359.61","13.06 , 2836.41","Oregon Apr 2021","Healthcare",0.0154863884351094,0.0166816006572736,0.00129476750554263,0.00882365952425287,0.826927629,0.890748456,0.121768545,0.135667131,0.795794095,0.8541589,0.8572120825,0.9200814375,0.1191655825,0.1240452775,0.11985051,0.1530753875
"6058","Tau Graph Effect",19,0.023,0.013,"8.3 , 359.61","16.67 , 1282.88","Georgia Jul 2020","Healthcare",0.0148601050164815,0.0160069842957234,0.00323253661437403,0.0125473674854162,0.836779807,0.90136101,0.234657158,0.175837631,0.8068416725,0.86285371,0.8691123125,0.929447275,0.2281446825,0.2403290575,0.15359737,0.2008832925
"6059","Tau Graph Effect",19,0.023,0.034,"8.3 , 359.61","16.99 , 477.12","Iowa Nov 2020","Healthcare",0.0131911758586694,0.014209238878368,0.0064054407247213,0.0138035312578966,0.86154,0.928032149,0.470982919,0.173763443,0.8348169,0.884555255,0.8992465925,0.95282366,0.45800656,0.4821588025,0.14960844,0.2016727825
"6060","Tau Graph Effect",19,0.023,0.054,"8.3 , 359.61","14.38 , 251.01","Alabama Jan 2021","Healthcare",0.0116522656785251,0.0125515676035884,0.00760775090157287,0.0132352986843829,0.882698536,0.950823668,0.628943889,0.154763211,0.8589740225,0.9029230275,0.9252681725,0.97260903,0.61345419,0.6421484375,0.1317939375,0.1817386675
"6061","Tau Graph Effect",19,0.124,0.002,"8.38 , 59.43","9.94 , 6561.33","Maine Oct 2020","Children child_index",0.0263457254589326,0.0283790540838937,0.000746863906461376,0.0113645233632316,0.950187045,1.02352084,0.079568021,0.02946417014,0.8828365775,0.9826646625,0.95097242,1.058504925,0.07765872925,0.08048871675,0.0135215995,0.056525915
"6062","Tau Graph Effect",19,0.124,0.004,"8.38 , 59.43","5.77 , 1543.33","Idaho May 2021","Children child_index",0.0259180264309467,0.0279183481936761,0.00177280402499953,0.0186985829255475,0.951084251,1.024487264,0.117686116,0.0473888499,0.884791565,0.982997105,0.95307826,1.058862925,0.1131516675,0.1198689775,0.02150425425,0.0923316275
"6063","Tau Graph Effect",19,0.124,0.005,"8.38 , 59.43","13.06 , 2836.41","Oregon Apr 2021","Children child_index",0.0257517587186673,0.0277392574991659,0.00215302300946104,0.0203430642719216,0.951432483,1.024862361,0.132178018,0.0512667389,0.8855512275,0.983126,0.953896575,1.059001925,0.12666988,0.134827835,0.02319894225,0.1002718
"6064","Tau Graph Effect",19,0.124,0.013,"8.38 , 59.43","16.67 , 1282.88","Georgia Jul 2020","Children child_index",0.0241835133967917,0.0260499987229767,0.00526066079343027,0.0259990947276439,0.954701065,1.028383228,0.260308699,0.0636915263,0.8927076625,0.9843323225,0.9616052725,1.0603014,0.2468232075,0.2667544325,0.028413796,0.127000675
"6065","Tau Graph Effect",19,0.124,0.034,"8.38 , 59.43","16.99 , 477.12","Iowa Nov 2020","Children child_index",0.0202820738086636,0.0218474068521746,0.00984868356053947,0.0252395986518276,0.962705982,1.03700602,0.520107646,0.0595998035,0.91043976,0.987258405,0.9807059475,1.06345335,0.4947279125,0.5320299975,0.0260796345,0.1218473825
"6066","Tau Graph Effect",19,0.124,0.054,"8.38 , 59.43","14.38 , 251.01","Alabama Jan 2021","Children child_index",0.016994934014805,0.0183065967624067,0.0110959620608476,0.0221839568718311,0.96930329,1.044112384,0.685487983,0.0508528696,0.925295865,0.98963715,0.996708525,1.066015775,0.656755605,0.6987639125,0.02189287525,0.106082835
"6067","Tau Graph Effect",19,0.18,0.002,"64.95 , 296.26","9.94 , 6561.33","Maine Oct 2020","Household symptomatic_index",0.00599553786678152,0.00645826251496656,0.000169964940500782,0.00339504233657775,0.978872353,1.05441993,0.0803812084,0.01565026351,0.96521717,0.98789754,1.0397108,1.064142025,0.0799941045,0.08063705825,0.01020421055,0.02312943425
"6068","Tau Graph Effect",19,0.18,0.004,"64.95 , 296.26","5.77 , 1543.33","Idaho May 2021","Household symptomatic_index",0.00588536013995239,0.00633956624351853,0.000402557143739566,0.00545045475037013,0.979274477,1.05485316,0.119614342,0.0249225902,0.9658684375,0.9881313525,1.040412625,1.06439395,0.1186973525,0.1202201525,0.01620624675,0.0369517565
"6069","Tau Graph Effect",19,0.18,0.005,"64.95 , 296.26","13.06 , 2836.41","Oregon Apr 2021","Household symptomatic_index",0.00584260490896809,0.00629353388813559,0.000488480761793568,0.00589369778476333,0.979430425,1.05502113,0.134518848,0.0268955052,0.96612111,0.988221995,1.040684775,1.064491225,0.1334060975,0.1352538575,0.01747745,0.03990871525
"6070","Tau Graph Effect",19,0.18,0.013,"64.95 , 296.26","16.67 , 1282.88","Georgia Jul 2020","Household symptomatic_index",0.00544167092709944,0.0058616588994012,0.00118373564954812,0.00730489449130792,0.980890393,1.05659376,0.266005687,0.0329969769,0.96848817,0.9890700925,1.043234025,1.065405125,0.26330777,0.2677850275,0.02136805725,0.04916189625
"6071","Tau Graph Effect",19,0.18,0.034,"64.95 , 296.26","16.99 , 477.12","Iowa Nov 2020","Household symptomatic_index",0.0044625267806004,0.00480698404979147,0.00216693812809921,0.00681652335477966,0.98443591,1.06041296,0.53065939,0.030358316,0.9742514675,0.991124795,1.0494426,1.067618025,0.5257139525,0.5339073975,0.01956170025,0.045486382
"6072","Tau Graph Effect",19,0.18,0.054,"64.95 , 296.26","14.38 , 251.01","Alabama Jan 2021","Household symptomatic_index",0.00365884537469338,0.00394123025780663,0.00238885477627255,0.00580297504674723,0.987323038,1.06352288,0.697253051,0.0255366608,0.97896197,0.99279223,1.054516625,1.06941435,0.6917941,0.7008238675,0.01638431725,0.038446143
"6073","Tau Graph Effect",19,0.199,0.002,"0.7 , 2.81","9.94 , 6561.33","Maine Oct 2020","Household General",0.0772535287207699,0.0832158331172124,0.00219002692412467,0.0307442614184678,0.924889922,0.996271324,0.0788508836,0.0350748457312,0.7728965475,0.999963205,0.8325473025,1.07713865,0.074542087,0.08097910225,9.406533e-05,0.08814956925
"6074","Tau Graph Effect",19,0.199,0.004,"0.7 , 2.81","5.77 , 1543.33","Idaho May 2021","Household General",0.0761349612809337,0.0820109222348438,0.00520765910592138,0.0514592301088256,0.926072311,0.997544951,0.115975293,0.0577419737913,0.776045555,0.999963895,0.8359393925,1.07713965,0.10571339,0.12102954,0.00014888521,0.148797785
"6075","Tau Graph Effect",19,0.199,0.005,"0.7 , 2.81","13.06 , 2836.41","Oregon Apr 2021","Household General",0.0756993963293294,0.0815417599292129,0.00632900415737035,0.0562365419729426,0.926532142,0.998040293,0.130096177,0.0628384569959,0.777272635,0.99996419,0.8372611875,1.07713965,0.117617035,0.13623565,0.0001604212025,0.1629615525
"6076","Tau Graph Effect",19,0.199,0.013,"0.7 , 2.81","16.67 , 1282.88","Georgia Jul 2020","Household General",0.0715713654899848,0.0770951338687406,0.0155689958483789,0.0735897961085896,0.930874004,1.002717266,0.255125573,0.080486300131,0.7889268475,0.9999667975,0.8498148875,1.0771426,0.2242476425,0.27015542,0.0001951325675,0.2155831
"6077","Tau Graph Effect",19,0.199,0.034,"0.7 , 2.81","16.99 , 477.12","Iowa Nov 2020","Household General",0.061138274569871,0.0658568200521316,0.0296878628433232,0.0736776279008811,0.941715987,1.014395988,0.509915213,0.07839146771,0.818580825,0.9999731925,0.881757445,1.077148975,0.4501225375,0.538204015,0.0001770672075,0.21865251
"6078","Tau Graph Effect",19,0.199,0.054,"0.7 , 2.81","14.38 , 251.01","Alabama Jan 2021","Household General",0.0521509015142851,0.056175818172619,0.0340492317746205,0.0663058040666405,0.950900619,1.024289478,0.673472917,0.0690565285172,0.844358945,0.9999783075,0.9095250875,1.077154875,0.6039120725,0.705515635,0.000147119615,0.198515045
"6079","Tau Graph Effect",19,0.377,0.002,"21.78 , 35.92","9.94 , 6561.33","Maine Oct 2020","Household spouses",0.00172935913791493,0.00186286860264139,4.9024927414943e-05,0.00156042608596235,0.998620333,1.07569206,0.0809410348,0.001654558881,0.9942629725,0.999882015,1.07099815,1.0770511,0.08081750925,0.08097679825,0.0002419571725,0.005649639125
"6080","Tau Graph Effect",19,0.377,0.004,"21.78 , 35.92","5.77 , 1543.33","Idaho May 2021","Household spouses",0.00169576501956247,0.00182662740974737,0.000115992713546842,0.00247568174776647,0.998647338,1.07572123,0.12093945,0.002621406859,0.99437492,0.9998843625,1.07111935,1.077053625,0.120647225,0.1210240575,0.000383031315,0.008957549975
"6081","Tau Graph Effect",19,0.377,0.005,"21.78 , 35.92","13.06 , 2836.41","Oregon Apr 2021","Household spouses",0.00168274151709421,0.00181260945009836,0.000140686826341561,0.00266917503623681,0.998657809,1.07573246,0.136126395,0.002825308194,0.994418295,0.99988521,1.071165925,1.077054625,0.13577198,0.13622901,0.0004127356025,0.0096560658
"6082","Tau Graph Effect",19,0.377,0.013,"21.78 , 35.92","16.67 , 1282.88","Georgia Jul 2020","Household spouses",0.00156094750689859,0.00168137041160183,0.000339553900184204,0.00325881265674698,0.99875569,1.07583794,0.269891941,0.003443024982,0.994824,0.9998936525,1.0716032,1.077063625,0.2690366725,0.2701394725,0.0005023359825,0.01177881475
"6083","Tau Graph Effect",19,0.377,0.034,"21.78 , 35.92","16.99 , 477.12","Iowa Nov 2020","Household spouses",0.00126614056982491,0.00136385125096085,0.000614818411148263,0.0029770523353567,0.998992313,1.07609274,0.53772777,0.003136255547,0.9958053625,0.9999139325,1.07266005,1.077085575,0.5361802625,0.5381752925,0.0004565218525,0.0107459465
"6084","Tau Graph Effect",19,0.377,0.054,"21.78 , 35.92","14.38 , 251.01","Alabama Jan 2021","Household spouses",0.00102719033380116,0.00110648638998051,0.000670647042344223,0.00248892608867582,0.999183758,1.07629901,0.704996893,0.002615180228,0.9966,0.9999303175,1.073516025,1.077103575,0.7033099325,0.705484345,0.00037984043,0.008973263675
"6085","Tau Graph Effect",20,0.012,0.002,"0.74 , 62.23","9.94 , 6561.33","Maine Oct 2020","Household asymptomatic_index",0.0310856540382822,0.0334847862908748,0.000926916137070326,0.00935950408484156,0.791347203,0.852421999,0.0735964968,0.0898473183,0.7619016575,0.8759870875,0.820703915,0.9435942075,0.072718487,0.076120299,0.06344571575,0.0981915985
"6086","Tau Graph Effect",20,0.012,0.004,"0.74 , 62.23","5.77 , 1543.33","Idaho May 2021","Household asymptomatic_index",0.0307519290443914,0.0331253119909642,0.0022100754469911,0.0165334948125398,0.794487177,0.855804313,0.107098139,0.1475803245,0.7653216875,0.8781525575,0.8243878975,0.9459268925,0.1050020775,0.1131109875,0.101461919,0.16263424
"6087","Tau Graph Effect",20,0.012,0.005,"0.74 , 62.23","13.06 , 2836.41","Oregon Apr 2021","Household asymptomatic_index",0.0306211347853987,0.0329844210873921,0.00268879484822521,0.0183035810852222,0.79570995,0.857121447,0.119870046,0.1605498969,0.76665455,0.8789939075,0.82582356,0.94683312,0.11731877,0.1271830975,0.1096369525,0.1773002125
"6088","Tau Graph Effect",20,0.012,0.013,"0.74 , 62.23","16.67 , 1282.88","Georgia Jul 2020","Household asymptomatic_index",0.0293578336870754,0.0316236318685069,0.00668091406681425,0.0255618869826703,0.8072998,0.86960579,0.233715785,0.205962521,0.7793150125,0.88691314,0.839461185,0.9553635575,0.2273473225,0.25183327,0.1358585475,0.2299352125
"6089","Tau Graph Effect",20,0.012,0.034,"0.74 , 62.23","16.99 , 477.12","Iowa Nov 2020","Household asymptomatic_index",0.0259756876894904,0.0279804450777723,0.0130728210666671,0.0278406082038493,0.836575126,0.901140537,0.471024346,0.203072942,0.81152029,0.9064721225,0.8741519825,0.9764321075,0.4584149825,0.5062015325,0.1279922375,0.2298937125
"6090","Tau Graph Effect",20,0.012,0.054,"0.74 , 62.23","14.38 , 251.01","Alabama Jan 2021","Household asymptomatic_index",0.022845786633069,0.024608978137558,0.015345522811943,0.0265901294186202,0.861722582,0.928228829,0.628819416,0.181120596,0.83945201,0.9227562925,0.90423948,0.993973075,0.6138602425,0.6698157925,0.110205025,0.2071627925
"6091","Tau Graph Effect",20,0.023,0.002,"8.3 , 359.61","9.94 , 6561.33","Maine Oct 2020","Healthcare",0.0165250726396275,0.0178004553820052,0.000492746753273284,0.00504290417037557,0.823232078,0.886767697,0.0745472445,0.0807705416,0.789939535,0.85222358,0.85090567,0.917996695,0.07355451925,0.075411719,0.07164680575,0.090619682
"6092","Tau Graph Effect",20,0.023,0.004,"8.3 , 359.61","5.77 , 1543.33","Idaho May 2021","Healthcare",0.0163405617483703,0.0176017007781147,0.00117436408446994,0.00886157129374242,0.826061861,0.889815871,0.109367344,0.131249081,0.7931199925,0.8547111425,0.854331575,0.9206762525,0.1069998875,0.1114263225,0.1153699475,0.1487358875
"6093","Tau Graph Effect",20,0.023,0.005,"8.3 , 359.61","13.06 , 2836.41","Oregon Apr 2021","Healthcare",0.0162682918640197,0.0175238528621201,0.00142849239174443,0.00979647164693323,0.82716278,0.891001764,0.122631869,0.142391915,0.7943583975,0.85567816,0.85566558,0.921717865,0.119751325,0.125135775,0.124879025,0.1617720375
"6094","Tau Graph Effect",20,0.023,0.013,"8.3 , 359.61","16.67 , 1282.88","Georgia Jul 2020","Healthcare",0.0155714572118631,0.0167732403589978,0.00354356669968695,0.0135776555337424,0.837568295,0.902210364,0.240603939,0.180081858,0.8060944275,0.8647964875,0.8683073625,0.93154002,0.2334414625,0.24680022,0.15609329,0.2072714525
"6095","Tau Graph Effect",20,0.023,0.034,"8.3 , 359.61","16.99 , 477.12","Iowa Nov 2020","Healthcare",0.0137162385318435,0.0147748394125774,0.00690298886389085,0.0146462656161317,0.863612714,0.930264832,0.484631593,0.17426617,0.8357179125,0.8874458525,0.900217105,0.95593732,0.47059293,0.49662612,0.148742565,0.203999085
"6096","Tau Graph Effect",20,0.023,0.054,"8.3 , 359.61","14.38 , 251.01","Alabama Jan 2021","Healthcare",0.0120120263036118,0.0129390925576873,0.00806848692722145,0.0138981935790186,0.885702755,0.954059758,0.644926902,0.153241882,0.861137545,0.906453455,0.9275986425,0.9764119675,0.62842646,0.6588651775,0.1292394475,0.181700165
"6097","Tau Graph Effect",20,0.124,0.002,"8.38 , 59.43","9.94 , 6561.33","Maine Oct 2020","Children child_index",0.0262206983817294,0.0282443629505178,0.000781852228628061,0.0123594060819402,0.953050277,1.026605039,0.0784181812,0.03028375667,0.8853451975,0.984625385,0.953674535,1.060616925,0.076399338,0.0793596915,0.0132552315,0.06004867225
"6098","Tau Graph Effect",20,0.124,0.004,"8.38 , 59.43","5.77 , 1543.33","Idaho May 2021","Children child_index",0.0257678807220586,0.0277565897511155,0.00185188542560813,0.0198432771748899,0.953946589,1.027570533,0.118558154,0.0475526454,0.8873758375,0.984937675,0.9558619275,1.0609534,0.113773805,0.120785425,0.02058053125,0.09577116225
"6099","Tau Graph Effect",20,0.124,0.005,"8.38 , 59.43","13.06 , 2836.41","Oregon Apr 2021","Children child_index",0.0255919357445961,0.0275670652575045,0.00224719084348648,0.0214624772635614,0.954294289,1.027944998,0.133795089,0.0511557649,0.8881645525,0.985058675,0.956711495,1.0610834,0.1279883125,0.1364964825,0.02207909125,0.1034189025
"6100","Tau Graph Effect",20,0.124,0.013,"8.38 , 59.43","16.67 , 1282.88","Georgia Jul 2020","Children child_index",0.0239349149879523,0.0257821872743735,0.00544682939855413,0.0267225667916551,0.957552799,1.031455062,0.267908604,0.0619948182,0.895583755,0.986189245,0.9647033075,1.062301875,0.25380642,0.2744253275,0.0263862085,0.12772461
